ID-ACTIVIDAD,TITULO,ACTIVIDAD-URI,PRECIO,DIAS,FECHA,DESCRIPCION,INFORMACION-ACTIVIDAD,INFORMACION-UBICACION,UBICACION,UBICACION-URI,DIRECCION,DISTRITO,BARRIO,C.P,LATITUD,LONGITUD,TIPOACTIVIDAD
11216378,Desayuno con Activadas. Grupo de empleo,Desayuno con Activadas. Grupo de empleo,0,J,03/09/2020 - 29/10/2020 10:30,"Si te encuentras en situación de desempleo y sientes incertidumbre sobre lo que va a pasar con el mercado laboral, apúntate a nuestro desayuno y compartamos juntas para apoyarno y acompañarnos en el proceso. ¡Descubre que no estás sola! Taller virtual dirigido a mujeres.  Todos los jueves de 10:30 a 11:30 h.  Imprescindible solicitar cita previa con el servicio de orientación laboral del Espacio de Igualdad.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=93d1b6e17ad44710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a3ab855a64315610VgnVCM2000001f4a900aRCRD,Espacio de Igualdad Carme Chacón,Espacio de Igualdad Carme Chacón,"Calle Matapozuelos, 2. 28043, Madrid",Hortaleza,Canillas,28043,40.46155641637237,-3.6501714580414126,taller
11188056,Digo Yo- como decimos nosotras,Digo Yo- como decimos nosotras,,"L,M,X,J,V,S,D",10/04/2020 - 31/12/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d6938d62f88a2710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,Matadero Madrid,"Plaza Legazpi, 8. 28045, Madrid",Arganzuela,Chopera,28045,40.391054868587204,-3.6958072892892155,exposición
11171912,Digo Yo- como decimos nosotras de Aurore Valade en BMAV 2020,Digo Yo- como decimos nosotras de Aurore Valade en BMAV 2020,,"L,M,X,J,V,S,D",20/09/2020 - 31/12/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ea221544239e1710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bf8dc4219b5ee310VgnVCM2000000c205a0aRCRD,Matadero Madrid,Matadero Madrid,"Paseo Chopera, 14. 28045, Madrid",Arganzuela,Chopera,28045,40.39241367848808,-3.697259467865366,cultura
11230036,Dispositivos móviles. Alfabetización informacional para adultos,Dispositivos móviles. Alfabetización informacional para adultos,0,"L,M,X,J,V,S,D",05/10/2020 - 09/10/2020,"La alfabetización informacional trata de dar a conocer los principales conceptos sobre el uso de las tecnologías de la información y la comunicación.  En este taller virtual se tratará de los dispositivos móviles: uso y manejo, optimización y escaneo de Virus, Whatsapp?  El taller se emitirá en abierto a través del  canal de Youtube de Bibliotecas Públicas  y  no es necesaria inscripción previa .",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5efe0c13955b4710VgnVCM2000001f4a900aRCRD,https://www.youtube.com/channel/UCAxnHp_R13nGcJmhwaq4eUw,Canal de YouTube de Bibliotecas Públicas ,canal de YouTube,,,,,,,taller
11208792,DOCE FÁBULAS URBANAS,DOCE FÁBULAS URBANAS,0,"M,X,J,V,S,D",01/09/2020 - 31/01/2021,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ca160977ac9b3710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,Matadero Madrid,"Plaza Legazpi, 8. 28045, Madrid",Arganzuela,Chopera,28045,40.391054868587204,-3.6958072892892155,exposición
11225020,Duólogo de los cuerpos armoniosos,Duólogo de los cuerpos armoniosos,12,"L,M,X,J,V,S,D",20/10/2020 - 21/10/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5c1367ff644b4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Conde Duque,Centro Cultural Conde Duque,"Calle Conde Duque, 11. 28015, Madrid",Centro,Universidad,28015,40.42802889001877,-3.710182353581842,conferencia
11225023,Duólogo del celuloide,Duólogo del celuloide,12,"M,X",27/10/2020 - 28/10/2020 20:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=073367ff644b4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Conde Duque,Centro Cultural Conde Duque,"Calle Conde Duque, 11. 28015, Madrid",Centro,Universidad,28015,40.42802889001877,-3.710182353581842,conferencia
11200062,El beso,El beso,18,"M,X,J,V,S,D",06/12/2020 - 03/01/2021,A las 19:30 horas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=13c884bab1e23710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD,Teatro Español,Teatro Español,"Calle Principe, 25. 28012, Madrid",Centro,Cortes,28012,40.41482868269558,-3.7001663599562105,cultura
11224570,El Dos de Mayo de Galdós,El Dos de Mayo de Galdós,0,"V,S",25/09/2020 - 14/11/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=79c31263ecfa4710VgnVCM1000001d4a900aRCRD,https://www.disfrutamadrid.com/plaza-oriente,Plaza de Oriente,plaza de Oriente,"Plaza de Oriente. 28013, Madrid",Centro,Universidad,28013,40.41835215,-3.71294291109481,Visita
11234009,El oficial y el espía,El oficial y el espía,0,,10/10/2020 18:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1c3edee1a55c4710VgnVCM1000001d4a900aRCRD,https://www.madrid.es/portales/munimadrid/es/FormularioElectronico/Inicio/El-Ayuntamiento/Villaverde/Solicitud-de-enlace-para-la-emision-de-la-pelicula-El-oficial-y-el-espia-/?vgnextfmt=default&vgnextoid=73bd713590d74710VgnVCM2000001f4a900aRCRD&vgnextchannel=9f51ca5d5fb96010VgnVCM100000dc0ca8c0RCRD,Plataforma Online,Online platform,,,,,,,película
11200038,El salto de Darwin,El salto de Darwin,20,"M,X,J,V,S,D",26/11/2020 - 27/12/2020,A las 20:30 horas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5cd735f31bd23710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4582ee06ea5ee310VgnVCM2000000c205a0aRCRD,Matadero Madrid,Matadero Madrid,"Paseo Chopera, 14. 28045, Madrid",Arganzuela,Chopera,28045,40.39241374953321,-3.697247685884226,cultura
11187399,Emigrantes invisibles,Emigrantes invisibles,0,"L,M,X,J,V,S,D",23/01/2020 - 29/11/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=725fa37e3f2a2710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Conde Duque,Centro Cultural Conde Duque,"Calle Conde Duque, 11. 28015, Madrid",Centro,Universidad,28015,40.42802889001877,-3.710182353581842,cultura
11223038,ENCUENTROS CON EL PÚBLICO 2020/2021,ENCUENTROS CON EL PÚBLICO 2020/2021,0,J,23/09/2020 - 03/07/2021,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee7131cecb794710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD,Teatro Español,Teatro Español,"Calle Principe, 25. 28012, Madrid",Centro,Cortes,28012,40.41482868269558,-3.7001663599562105,cultura
11215893,Entre el arte y la moda,Entre el arte y la moda,,"L,M,X,J,V,S,D",14/07/2020 - 10/01/2021,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=29c312ab47444710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD,CentroCentro,CentroCentro,"Plaza Cibeles, 1. 28014, Madrid",Retiro,Los Jeronimos,28014,40.419011767401095,-3.692206111679657,cultura
11234311,Entusiasmo,Entusiasmo,,,21/10/2020 20:00,"LE TRAIN EN MARCHE (Chris Marker / Francia / 1973 / 32?)Crónica sobre los pioneros del cine ruso, con especial detalle a la figura de Medvedkin. DEVUSKA S KOROBKOJ (Boris Barnet / Unisón Soviética / 1927 / 92?) Un patrón sin escrúpulos le da a una joven trabajadora un boleto de lotería en vez de pagarle su sueldo. El boleto resulta ganador y la chica consigue una fortuna, lo que desencadenará una carrera para poseer el boleto... y el amor de la chica. Idioma: Versión original con subtítulos en español. Formato: Archivo Digital",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=aefc8daaa32d4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD,Cineteca Madrid,Matadero Madrid,"Plaza Legazpi, 8. 28045, Madrid",Arganzuela,Chopera,28045,40.391053041229135,-3.6958079719260075,cultura
11225032,Escapar del mundo,Escapar del mundo,,,26/11/2020 19:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ed7367ff644b4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Conde Duque,Centro Cultural Conde Duque,"Calle Conde Duque, 11. 28015, Madrid",Centro,Universidad,28015,40.42802889001877,-3.710182353581842,conferencia
11146837,Espectáculo de Marionetas: Laura y los conjuros mágicos,Espectáculo de Marionetas: Laura y los conjuros mágicos,0,,11/10/2020 18:00,"Programa Salmerón para niños. Laura es una niña a la que lo que más le gusta en el mundo es aprender magia. Una noche en la que no puede dormir entra en la Tierra de los Conjuros Mágicos, de la mano de dos traviesos duendes. Allí se entera de que ese mágico lugar está a punto de desaparecer porque la Bruja del Cuento ha atrapado a la Maga Morgana, la más famosa e inteligente de todas ellas. Laura tendrá que convertir la Tierra de los Conjuros en el maravilloso lugar que siempre ha sido. Pero necesitará ayuda y los niños y niñas del público serán sus mejores aliados. Compañía: Marimba Marionetas. Edad: de 3 a 9 años.  Los niños y niñas deberán estar acompañados, al menos, por un adulto que se responsabilice de que el menor cumpla en todo momento con las normas y guarde la distancia de seguridad.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b7de3b275180710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Nicolás Salmerón,Centro Cultural Nicolás Salmerón,"Calle Mantuano, 51. 28002, Madrid",Chamartin,Ciudad Jardin,28002,40.44810636195716,-3.6762309620097398,taller
11217976,Esther Ciudad,Esther Ciudad,0,,11/10/2020 18:00,"Johann Sebastian Bach (1685-1750) Sonatina de la cantataGottes Zeit ist die allerbeste Zeit'Actus tragicus' BWV 106   Dietrich Buxtehude (1637-1707) Preludio en fa # menor BuxWV 146   Johann Sebastian Bach (1685-1750) Fugue in G Major ('Gigue') BWV 577Passacaglia y fuga en do menor BWV 582Vivace de la Trio Sonata No.6in Sol Mayor BWV 530Preludio y fuga en Re Mayor BWV 532Schmücke dich, o liebe seele BWV 654Sinfonía Cantata de la Cantata BWV 29(Transcripción: Marcel Dupré)",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f85dc3a20f764710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e73b069a541f010VgnVCM1000000b205a0aRCRD,Parroquia Santa María La Antigua,Parroquia Santa María La Antigua,"Calle Virgen De La Antigua, 9. 28032, Madrid",Vicalvaro,Casco H.Vicalvaro,28032,40.40172520926162,-3.6051665218853537,cultura
11212016,Exposición colectiva: Isabel Aguilera y otros,Exposición colectiva: Isabel Aguilera y otros,0,"L,M,X,J,V,S,D",01/09/2020 - 30/09/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7b34c24d0e14710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcc7cbf06c81c010VgnVCM1000000b205a0aRCRD,Centro Cultural Rafael Altamira,Centro Cultural Rafael Altamira,"Calle Enrique D'almonte, 1. 28028, Madrid",Salamanca,Fuente Del Berro,28028,40.42206601994432,-3.662968075865235,exposición
11222314,Exposición fotográfica 50 años de Arganzuela,Exposición fotográfica 50 años de Arganzuela,0,"L,M,X,J,V,S,D",01/10/2020 - 29/10/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=894af6efb7194710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b063d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Casa del Reloj,Centro Cultural Casa del Reloj,"Paseo Chopera, 6. 28045, Madrid",Arganzuela,Chopera,28045,40.394522745106734,-3.7000855961559855,exposición
11214447,Exposición. reactivARTE,Exposición. reactivARTE,0,"L,M,X,J,V,S,D",09/09/2020 - 29/09/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a7c79db15034710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8f9338588355210VgnVCM1000000b205a0aRCRD,Centro Cultural Eduardo Úrculo,Centro Cultural Eduardo Úrculo,"Plaza Donoso, 5. 28029, Madrid",Tetuan,Almenara,28029,40.46903299144094,-3.6976620067964996,exposición
11232998,Fabrica y dispara tu propia ecocoam: ¡con materiales reciclados!,Fabrica y dispara tu propia ecocoam: ¡con materiales reciclados!,,S,10/10/2020 - 24/10/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bc9f67c2853c4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD,Parque Quinta de los Molinos,Parque Quinta de los Molinos,"Calle Juan Ignacio Luca De Tena, 20. 28027, Madrid",San Blas-canillejas,El Salvador,28027,40.44774002225867,-3.6292874542291638,taller
11232909,Fabricando colores,Fabricando colores,,,12/12/2020 12:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=302c67c2853c4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD,Parque Quinta de los Molinos,Parque Quinta de los Molinos,"Calle Juan Ignacio Luca De Tena, 20. 28027, Madrid",San Blas-canillejas,El Salvador,28027,40.44774002225867,-3.6292874542291638,taller
11232908,Fabricando colores,Fabricando colores,,,10/10/2020 12:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=222c67c2853c4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD,Parque Quinta de los Molinos,Parque Quinta de los Molinos,"Calle Juan Ignacio Luca De Tena, 20. 28027, Madrid",San Blas-canillejas,El Salvador,28027,40.44774002225867,-3.6292874542291638,taller
11200023,Fariña,Fariña,20,"M,X,J,V,S,D",17/09/2020 - 11/10/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=be4735f31bd23710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4582ee06ea5ee310VgnVCM2000000c205a0aRCRD,Matadero Madrid,Matadero Madrid,"Paseo Chopera, 14. 28045, Madrid",Arganzuela,Chopera,28045,40.39241374953321,-3.697247685884226,cultura
11200737,Feria del Libro y el Bulevar del Arte en Puente de Vallecas,Feria del Libro y el Bulevar del Arte en Puente de Vallecas,,"L,M,X,J,V,S,D",08/07/2020 - 27/12/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a365c5e9ef233710VgnVCM2000001f4a900aRCRD,https://www.madrid.es/portales/munimadrid/es/Inicio/Actualidad/Actividades-y-eventos/Bulevarte-2020/?vgnextfmt=default&vgnextoid=a9d4c5e9ef233710VgnVCM2000001f4a900aRCRD&vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD,Bulevarte 2020,Bulevarte 2020,"Calle Peña Gorbea, 17. 28053, Madrid  ",Puente de Vallecas,San Diego,28053,40.3544558,-3.6897618,arte urbano
11217896,"Fetén Fetén, con artista invitado Javier Ruibal","Fetén Fetén, con artista invitado Javier Ruibal",,,01/12/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb6eaf506b764710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,Fernán Gómez Centro Cultural de la Villa,Fernán Gómez Centro Cultural de la Villa,"Plaza Colon, 4. 28001, Madrid",Salamanca,Recoletos,28001,40.424926347610764,-3.6899208519663427,cultura
11139132,FleboCollect - Construcción de trampas de flebotomos DIY,FleboCollect - Construcción de trampas de flebotomos DIY,,J,16/05/2019 - 29/10/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5304decafbd50710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79f59dacff4d7110VgnVCM1000000b205a0aRCRD,Medialab Prado,Medialab-Prado,"Calle Alameda, 15. 28014, Madrid",Centro,Cortes,28014,40.410560776119,-3.6937931079230744,arte urbano
11232916,Flor Leticia Yepez,Flor Leticia Yepez,0,"L,M,X,J,V,S,D",01/10/2020 - 16/10/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=88a199cc9f3c4710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcc7cbf06c81c010VgnVCM1000000b205a0aRCRD,Centro Cultural Rafael Altamira,Centro Cultural Rafael Altamira,"Calle Enrique D'almonte, 1. 28028, Madrid",Salamanca,Fuente Del Berro,28028,40.42206601994432,-3.662968075865235,exposición
