Distrito,Subepigrafe,Apartado,Numero_de_archivo,Naturaleza_del_inmueble,Situacion_Destino,Destino,Tamanio_Solar
FUENCARRAL-EL PARDO,ZONAS VERDES,PARQUES Y JARDINES,300.211,URBANA,AVENIDA SANTO DOMINGO DE LA CALZADA C/V AV. BURGOS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRAUBICADA UNA CASETA DE PERSONAL DE JARDINERÍA.,47344
FUENCARRAL-EL PARDO,ZONAS VERDES,PARQUES Y JARDINES,300.226,URBANA,CALLE DE FRÓMISTAC/ PALAS DEL REY C/V C/FROMISTA.,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERÍMETRO SE ENCUENTRA UBICADA LAINSTALACIÓN DEPORTIVA BÁSICA PALAS DEL REY (PISTA POLIDEPORTIVA CON MARCAJES DE FÚTBOL SALA YBALONCESTO).,53766
FUENCARRAL-EL PARDO,ZONAS VERDES,PARQUES Y JARDINES,300.229,URBANA,CALLE DE LAS ISLAS BAHAMAS Nº 22,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,143.86
FUENCARRAL-EL PARDO,ZONAS VERDES,PARQUES Y JARDINES,301.04,URBANA,PLAZA DE SAN FERNANDO Nº 1,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERÍMETRO SE UBICA UN ANTIGUODEPÓSITO (POR DECRETO DE 22 DE OCTUBRE DE 2018 DEL DELEGADO DEL ÁREA DE GOBIERNO DE ECONOMÍA YHACIENDA, SE ADSCRIBE AL DISTRITO DE FUENCARRAL-EL PARDO, CON EL FIN DE DESTINARLO A ALMACÉN YREALIZAR LABORES PARA SU CONSERVACIÓN).",1342.51
FUENCARRAL-EL PARDO,ZONAS VERDES,PARQUES Y JARDINES,301.23,URBANA,CALLE DE PUENTECESURES C/V CALLE DE LA VILLA DE MARÍN,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,7710
FUENCARRAL-EL PARDO,ZONAS VERDES,PARQUES Y JARDINES,301.231,URBANA,CALLE DE MORALZARZAL,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2862
FUENCARRAL-EL PARDO,ZONAS VERDES,PARQUES Y JARDINES,301.232,URBANA,"CALLE DE MARBELLA C/V CALLE DE NURIA, 76",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,15507.4
FUENCARRAL-EL PARDO,ZONAS VERDES,PARQUES Y JARDINES,301.233,URBANA,CALLE DE ALFONSO RODRÍGUEZ CASTELAO Nº 1A,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,720
FUENCARRAL-EL PARDO,ZONAS VERDES,PARQUES Y JARDINES,301.234,URBANA,CALLE FERMÍN CABALLERO C/V C/SANTIAGO DE COMPOSTELA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2250
FUENCARRAL-EL PARDO,ZONAS VERDES,PARQUES Y JARDINES,301.235,URBANA,AVENIDA DEL CARDENAL HERRERA ORIA Nº 87,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2550
FUENCARRAL-EL PARDO,ZONAS VERDES,PARQUES Y JARDINES,301.236,URBANA,CALLE DE LLODIO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2240
FUENCARRAL-EL PARDO,ZONAS VERDES,PARQUES Y JARDINES,301.237,URBANA,CALLE DEL VALLE DE ENMEDIO Nº 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4320
FUENCARRAL-EL PARDO,ZONAS VERDES,PARQUES Y JARDINES,301.238,URBANA,CALLE CERRO ÁLAMOS BLANCOS C/V CALLE ARROYO DEL MONTE,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1585
FUENCARRAL-EL PARDO,ZONAS VERDES,PARQUES Y JARDINES,301.239,URBANA,CALLE MIRADOR DE LA REINA C/V CALLE CERRO ALAMOS BLANCOS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1457
FUENCARRAL-EL PARDO,ZONAS VERDES,PARQUES Y JARDINES,301.24,URBANA,CALLE PEÑA DEL ÁGUILA C/V CALLE MIRADOR DE LA REINA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,3152
FUENCARRAL-EL PARDO,ZONAS VERDES,PARQUES Y JARDINES,301.241,URBANA,PLAZA DEL VALLE DE LA JAROSA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4384
FUENCARRAL-EL PARDO,ZONAS VERDES,PARQUES Y JARDINES,301.242,URBANA,PLAZA DEL VALLE DE LA JAROSA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4608
FUENCARRAL-EL PARDO,ZONAS VERDES,PARQUES Y JARDINES,301.243,URBANA,CALLE DE CARLOS BRAVO C/V CALLE DE ANTONIO MOLINA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,591
FUENCARRAL-EL PARDO,ZONAS VERDES,PARQUES Y JARDINES,301.244,URBANA,CALLE DE LA ISLA DE SÁLVORA Nº 10,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,710.37
FUENCARRAL-EL PARDO,ZONAS VERDES,PARQUES Y JARDINES,301.245,URBANA,CALLE DE JOAQUÍN LORENZO Nº 39,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICA. DENTRO DE SU PERÍMETRO SE ENCUENTRA UBICADA LAINSTALACIÓN DEPORTIVA BÁSICA MIGUEL ARACIL (PISTA DE FÚTBOL SALA DE TIERRA).,13559.55
FUENCARRAL-EL PARDO,ZONAS VERDES,PARQUES Y JARDINES,301.246,URBANA,CALLE DE BUITRAGO DE LOZOYA Nº 20,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,3360
FUENCARRAL-EL PARDO,ZONAS VERDES,PARQUES Y JARDINES,301.247,URBANA,CALLE DE MAGDALENA DÍAZ,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,3453
FUENCARRAL-EL PARDO,ZONAS VERDES,PARQUES Y JARDINES,301.248,URBANA,CALLE JOAQUÍN LORENZO C/V AV.DOCTOR RAMÓN CASTROVIEJO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN SU PERÍMETRO SE ENCUENTRA INCLUIDA UNA CASETADE PERSONAL Y ALMACÉN. PARQUE ARROYO DE LOS PINOS.,27550
FUENCARRAL-EL PARDO,ZONAS VERDES,PARQUES Y JARDINES,301.249,URBANA,AVENIDA DEL CARDENAL HERRERA ORIA Nº 78,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,800
FUENCARRAL-EL PARDO,ZONAS VERDES,PARQUES Y JARDINES,301.25,URBANA,CALLE DE CHANTADA C/V CALLE DE CÁNDIDO MATEOS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2156.25
FUENCARRAL-EL PARDO,ZONAS VERDES,PARQUES Y JARDINES,301.251,URBANA,CALLE DE JOAQUÍN LORENZO C/V CALLE DE LA ISLA MALAITA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,10631
FUENCARRAL-EL PARDO,ZONAS VERDES,PARQUES Y JARDINES,301.252,URBANA,CALLE DE HONTALBILLA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,580.2
MONCLOA-ARAVACA,ZONAS VERDES,ZONAS FORESTALES,300.359,URBANA,PASEO DE LA PUERTA DEL ANGEL Nº 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. DESTINADA A PARQUE- JARDIN HISTORICO,17471554
MONCLOA-ARAVACA,ZONAS VERDES,ZONAS FORESTALES,300.408,URBANA,AVENIDA COMPLUTENSE Nº 40,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO,26000
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.361,URBANA,CARRETERA DE LA CORUÑA KM 9,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,5686.36
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.362,URBANA,CARRETERA DE CASTILLA C/V PASEO DE LA RINCONADA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,6971.38
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.363,URBANA,"PASEO DEL COMANDANTE FORTEA C/V CALLE SAN POL DE MAR""COLONIA """"CUARTEL DE LA MONTAÑA"""". JARDINES""","CONJUNTO DE ZONAS VERDES Y DE RECREO. DENTRO DE SU PERÍMETRO SE HALLA LA INSTALACIÓN DEPORTIVA BÁSICASAN POL DE MAR (PISTA DE BALONCESTO), SITA EN C/ SAN POL DE MAR, Nº 11",97520.28
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.364,URBANA,CARRETERA DE CASTILLA C/V CALLE DEL ARROYO DE POZUELO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,90950.34
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.365,URBANA,CARRETERA DE CASTILLA C/V RONDA DE LA BUGANVILLA DEL REY,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,3829.62
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.366,URBANA,AUTOVÍA CALLE 30 KM 22,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERIMETRO SE ENCUENTRAN UBICADOSUNA CASETA DE JARDINEROS; LABORATORIO, INVESTIGACION Y ASEOS; CENTRO MUNICIPAL DE ACUSTICA; LOSSERVICIOS DE INSPECCION Y ARCHIVO OESTE; EN LABORATORIO DE MIGAS CALIENTES: OFICINA, VESTUARIO YESTUFA CALIENTE; EN VIVERO DE MIGAS CALIENTES: OFICINA, VESTUARIOS, ALMACENES, PERSONAL; CASETA DECOMBUSTIBLE; CASETA DE MOTORES; PORCHE DE MAQUINARIA; EN PLANTA DE COMPOSTAJE DE MIGAS CALIENTES:OFICINAS, VESTUARIOS PERSONAL, ALMACÉN, ASEOS VISITAS; NAVE DE ACOPIO Y TALLER.",338843.45
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.367,URBANA,PASEO DE MORET Nº 2PLAZA DE LA MONCLOA CTRA DE CASTILLA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR.,846651.5
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.369,URBANA,CALLE DE FERRAZ Nº 1PASEO DEL REY.,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGUALR. DENTRO DE SU PERÍMETRO SE ENCUENTRA UBICADAUNA CASETA DE JARDINEROS.,46500
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.37,URBANA,AVENIDA DEL DOCTOR FEDERICO RUBIO Y GALIJARDINES DE FRANCOS RODRIGUEZ,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERIMETRO SE ENCUENTRAN UBICADOSUNA CASETA DE JARDINEROS; TRES EVACUATORIOS: UNO AL SURESTE DEL INSTITUTO FABIOLA DE MORA Y ARAGON,OTRO ENTRE DICHO INSTITUTO Y EL CAMINO DEHESA DE LA VILLA Y EL TERCERO EN LA AVDA. DE TRAJANO,MARTIRES MARISTAS Y ANTONIO MACHADO.""",41003
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.372,URBANA,PASEO DE JUAN XXIII,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,612.7
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.394,URBANA,CALLE DE RAFAEL BOTÍ Nº 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRAUBICADA UNA CASETA DE PERSONAL Y ALMACÉN.,11539
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.395,URBANA,CALLE DE LAS ROSAS DE ARAVACA C/V CALLE DEL RÍO SELLA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRAUBICADA UNA CASETA DE PERSONAL Y ALMACÉN.,12342.32
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.4,URBANA,CALLE DEL RIO SELLA C/V CALLE DEL UNICORNIO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,6676.2
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.401,URBANA,CALLE DEL PAVO REAL C/V CALLE DE LA CORONA AUSTRAL,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4654
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.402,URBANA,CALLE DE LA VÍA LÁCTEA,EN EL PGOUM-97 ESTÁ CALIFICADO COMO DOTACIONAL SERVICIOS COLECTIVOS VÍA PÚBLICA.,720
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.403,URBANA,CALLE DE VALTRAVIESO Nº 34,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1148.5
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.405,URBANA,CALLE DE RAFAEL BOTÍ Nº 3,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1461
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.406,URBANA,CALLE DE LAS CINCO LAGUNAS Nº 12,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1812.53
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.407,URBANA,CALLE DEL ESCULTOR PERESEJO Nº 9,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,20667
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.41,URBANA,CALLE DE ANICETO MARINAS C/V AV. DE VALLADOLID,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2200
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.373,URBANA,CALLE DE LA GOLONDRINA Nº 4,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERÍMETRO SE ENCUENTRA UBICADA LAINSTALACIÓN DEPORTIVA BÁSICA PARQUE DE LOS CARNEROS (PISTA DE BALONCESTO), SITA EN C/ BAJA DE LAIGLESIA, 36. EL 20/12/2017 SE DIO DE BAJA EL AF 35/2380 POR ESTAR DUPLICADO CON ESTE AF.",4000
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.375,URBANA,SITIO AL PRADO DE LA VILLA (VALDECAHONDES),"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. ARRENDADO A LA COMUNIDAD DE MADRID COMO COTOFORESTAL. DENTRO DE SU PERÍMETRO SE ENCUENTRA UBICADA LA IDB ESCULTOR PERESEJO (CAMPO DE FÚTBOL 11),SITA EN C/ DEL ESCULTOR PERESEJO, Nº 11.",44400
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.376,URBANA,CALLE DE SINESIO DELGADO C/V CALLE DE EMERENCIANA ZURILLA Nº 73,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1678.9
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.377,URBANA,CALLE DE SAN RESTITUTO Nº 72,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,773.1
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.378,URBANA,CALLE ALFONSO FDEZ CLAUSELLS - AV. MARTIRES MARISTAS -C/ ISLAS MARIANAS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,13852
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.379,URBANA,CALLE DE LA ISLA DE OZA Nº 82,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4080
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.38,URBANA,CALLE DE LA ISLA DE OZA Nº 61,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERÍMETRO SE ENCUENTRA UBICADA UNACASETA DE PERSONAL Y ALMACÉN Y PARTE DE LA IDB SINESIO DELGADO (PISTA DE FÚTBOL SALA, PISTA DEVOLEIBOL, 2 PISTAS DE PATINAJE Y TENIS DE MESA).",6250
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.381,URBANA,CALLE DE LA PINILLA Nº 79,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1306.91
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.382,URBANA,CALLE DE LA LA PINILLA Nº 36,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2166.03
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.383,URBANA,CALLE DE LA BRÚJULA C/V CALLE DEL ESCULTOR PERESEJO Nº 64,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,13718.87
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.384,URBANA,"CALLE DE LA PINILLA, FRENTE AL Nº 93",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1323.25
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.385,URBANA,CALLE DE ARGENTONA Nº 21-23,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4100
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.386,URBANA,CALLE DE ARGENTONA Nº 25,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2800
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.387,URBANA,AVENIDA DEL TALGO Nº 159,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1240
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.388,URBANA,AVENIDA DEL TALGO C/V CALLE DEL CERRO DE VALDECAHONDE,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,3872
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.389,URBANA,CALLE DE RAFAEL BOTÍ Nº 68,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,20602
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.39,URBANA,CALLE DE RAFAEL BOTÍ Nº 9,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2490.79
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.391,URBANA,CALLE DE HORCHE C/V CALLE DE SIGUÜENZA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,45318.59
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.392,URBANA,CARRETERA DE HUMERA (FRENTE AL Nº 163),DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1903.2
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.393,URBANA,CALLE VIRGEN DE LOS ROSALES S/N C/V CALLE GOLONDRINA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,972.05
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.396,URBANA,CALLE DEL VALLE DE PAS Nº 4,"NO FIGURA COMO ZONA VERDE EN EL PGOUM-97, AUNQUE SI EN EL REGISTRO.",450
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.397,URBANA,CALLE DE LAS ROSAS DE ARAVACA Nº 31,"NO FIGURA COMO ZONA VERDE EN EL PGOUM-97, AUNQUE SI EN EL REGISTRO.",245
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.398,URBANA,CALLE DE LAS ROSAS DE ARAVACA Nº 41,"NO FIGURA COMO ZONA VERDE EN EL PGOUM-97, AUNQUE SI EN EL REGISTRO.",439
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.399,URBANA,CALLE DEL VALLE DEL PAS Nº 36,"NO FIGURA COMO ZONA VERDE EN EL PGOUM-97, AUNQUE SI EN EL REGISTRO.",185
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.404,URBANA,GLORIETA DE SAN ANTONIO DE LA FLORIDA C/V CALLE DE MOZART,"EN PGOUM-97 ESTÁ CALIFICADA COMO DOTACIONAL DE EQUIPAMIENTO DEPORTIVO. DENTRO DE SU PERÍMETRO SEENCUENTRA UBICADA LA INSTALACIÓN DEPORTIVA BÁSICA MÓZART, SITUADA EN LA C/ MÓZART, FRENTE Nº 46(CAMPOS DE FÚTBOL SALA DE TIERRA).",4194.1
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.409,URBANA,CALLE DE RAFAEL VILLA Nº 74,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERÍMETRO SE ENCUENTRA LAINSTALACIÓN DEPORTIVA BÁSICA EL PLANTÍO-RAFAEL VILLA (PISTA DE BALONCESTO), SITUADA EN LA CALLERAFAEL VILLA Nº 74.",1146.78
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.411,URBANA,CALLE DEL CARRIL DE LOS CALEROS Nº 2,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,20938
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.412,URBANA,PASEO DEL REY Nº 36,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. EN SU PERÍMETRO SE ENCUENTRA UBICADO EL CENTROABIERTO CALATRAVA(ANTIGUO PABELLÓN DE LA ROSA).,8205.15
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,300.413,URBANA,GLORIETA DE SAN ANTONIO DE LA FLORIDA Nº 8,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRA UNCANTÓN DE LIMPIEZA Y LA INSTALACIÓN DEPORTIVA BÁSICA RECINTO FERIAL SAN ANTONIO DE LA FLORIDA,GLORIETA DE SAN ANTONIO DE LA FLORIDA, 8 (PISTA POLIDEPORTIVA CON MARCAJES DE FÚTBOL SALA YBALONCESTO).",1234
MONCLOA-ARAVACA,ZONAS VERDES,PARQUES Y JARDINES,301.228,URBANA,CALLE DE ANTONIO MACHADO Nº 47,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4281
LATINA,ZONAS VERDES,PARQUES Y JARDINES,300.414,URBANA,CALLE DE LA INDUSTRIA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,101
LATINA,ZONAS VERDES,PARQUES Y JARDINES,300.415,URBANA,CALLE DE LA INDUSTRIA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4459.14
LATINA,ZONAS VERDES,PARQUES Y JARDINES,300.416,URBANA,CALLE DE DOÑA URRACA Nº 17,"EN EL PGOUM-97 ESTÁ CALIFICADO DE DOTACIONAL VÍA PÚBLICA. EN SU PERÍMETRO SE ENCUENTRA UN QUIOSCO DEMÚSICA, SITUADO EN LA PLAZA HUARTE DE SAN JUAN, TRAVESÍA DE DOÑA URRACA, QUIOSCO PERMANENTE, ADSCRITOAL DISTRITO DE LATINA POR DECRETO DE 23 DE JULIO DE 2013 DE LA DELEGADA DEL ÁREA DE GOBIERNO DEECONOMÍA, HACIENDA Y ADMINISTRACIÓN PÚBLICA.",244.01
LATINA,ZONAS VERDES,PARQUES Y JARDINES,300.418,URBANA,CALLE DE DOÑA BERENGUELA Nº 12,EN EL PGOUM-97 ESTÁ CALIFICADO DE DOTACIONAL VÍA PÚBLICA.,245.65
LATINA,ZONAS VERDES,PARQUES Y JARDINES,300.419,URBANA,"CALLE CUART DE POBLET, FRENTE AL Nº 41",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO. ES UNA PARCELA QUE FORMA PARTEDEL PARQUE DE LA CUÑA VERDE DE LATINA.,7965.75
LATINA,ZONAS VERDES,PARQUES Y JARDINES,300.42,URBANA,"CALLE DE CUART DE POBLET, FRENTE AL Nº 9",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO. ES UNA PARCELA QUE FORMA PARTEDEL PARQUE DE LA CUÑA VERDE DE LATINA.,1086.22
LATINA,ZONAS VERDES,PARQUES Y JARDINES,300.422,URBANA,"CALLE DE LAS HIGUERAS, FRENTE AL Nº 11",ESTÁ CALIFICADO COMO DOTACIONAL VIA PÚBLICA SEGÚN PGOUM-97.,163.5
LATINA,ZONAS VERDES,PARQUES Y JARDINES,300.423,URBANA,"CALLE DE LAS HIGUERAS, FRENTE AL Nº 9",ESTÁ CALIFICADO COMO DOTACIONAL VIA PÚBLICA SEGÚN PGOUM-97.,151.5
LATINA,ZONAS VERDES,PARQUES Y JARDINES,300.425,URBANA,CALLE DE PABLO CASALS,"APARECE COMO DOTACIONAL EQUIPAMIENTO EDUCATIVO EN EL PGOUM97. COINCIDE CON PARCELA PMS 3.205TRANSMITIDA AL INVENTARIO GENERAL DE BIENES, SI BIEN SEGÚN ACTA DE CESIÓN GRATUITA DE TERRENOS SUDESTINO ES ZONA VERDE.",1552.8
LATINA,ZONAS VERDES,PARQUES Y JARDINES,300.427,URBANA,CALLE DE CARAMUEL Nº 53,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DEL PERIMETRO DEL PARQUE SE ENCUENTRAUBICADA LA INSTALACIÓN DEPORTIVA BÁSICA PARQUE CARAMUEL (PISTA POLIDEPORTIVA Y PISTA DE PATINAJE) YUNA CASETA DE PERSONAL Y ALMACÉN.,80000
LATINA,ZONAS VERDES,PARQUES Y JARDINES,300.428,URBANA,AVENIDA DE LAS ÁGUILAS Nº 63-97,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERÍMETRO SE ENCUENTRA UBICADA UNACASETA DE PERSONAL Y ALMACÉN.,23026
