Centro_codigo,Centro_nombre,Centro_tipo_codigo,Centro_tipo_descripcion,Centro_titularidad,Direccion,Direccion_codigo_postal,Municipio_codigo,Municipio_nombre,Distrito_codigo,Distrito_nombre,Contacto_telefono,Contacto_fax,Contacto_web,Contacto_email,Direccion_coor_x,Direccion_coor_y
28009884,TEIDE IV,058,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO CONCERTADO,CALLE de Alcalá 337,28027,079,Madrid,15,Ciudad Lineal,914087311,914080451,http://www.educa.madrid.org/cc.teideiv.madrid,cc.teideiv.madrid@educa.madrid.org,444995,4476049
28009963,VIRGEN DE BEGOÑA,004,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO CONCERTADO,CALLE de Ángel Múgica 48,28034,079,Madrid,08,Fuencarral-El Pardo,917291840,917291840,,cc.virgendebegona.madrid@educa.madrid.org,441648,4482042
28010060,VIRGEN DEL PILAR,015,CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA,PRIVADO CONCERTADO,CALLE de Melchor Fernández Almagro 70,28029,079,Madrid,08,Fuencarral-El Pardo,917390277,917319621,http://www.compañiamariamadrid.com,cc.virgendelpilar.madrid@educa.madrid.org,439952,4480837
28010291,COLEGIO A LA PAR,021,CENTRO PRIVADO DE EDUCACIÓN ESPECIAL,PRIVADO CONCERTADO,CALLE de Monasterio de Las Huelgas 15,28049,079,Madrid,08,Fuencarral-El Pardo,917355790,917355799,http://www.educa.madrid.org/cc.ninojesusdelremedio.madrid,cc.ninojesusdelremedio.madrid@educa.madrid.org,440043,4483742
28010357,PORTUGAL,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Juan Álvarez Mendizábal 20,28008,079,Madrid,09,Moncloa-Aravaca,915417330,915417330,http://www.educa.madrid.org/cp.portugal.madrid,cp.portugal.madrid@educa.madrid.org,439373,4475171
28010394,TOMAS BRETON,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Alejandro Dumas 4,28005,079,Madrid,02,Arganzuela,913642214,913667387,http://www.educa.madrid.org/cp.tomasbreton.madrid,cp.tomasbreton.madrid@educa.madrid.org,439236,4472527
28010412,AMADOR DE LOS RIOS,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,PASEO del Marqués de Zafra 16,28028,079,Madrid,04,Salamanca,917252610,917261891,http://www.educa.madrid.org/cp.amadordelosrios.madrid,cp.amadordelosrios.madrid@educa.madrid.org,443458,4475271
28010424,ARAVACA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE del Estudio 6,28023,079,Madrid,09,Moncloa-Aravaca,913078119,913071832,http://www.educa.madrid.org/cp.aravaca.madrid,cp.aravaca.madrid@educa.madrid.org,433396,4479184
28010436,ASUNCION CUESTABLANCA,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE Asunción Cuestablanca 11,28050,079,Madrid,16,Hortaleza,913020549,917662234,http://www.educa.madrid.org/cc.asuncioncuestablanca.madrid,cc.asuncioncuestablanca.madrid@educa.madrid.org,444588,4484169
28010448,SANTA RAFAELA MARIA,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE de Santa Rafaela María del Sagrado Corazón 112,28053,079,Madrid,13,Puente de Vallecas,917858014,917852638,http://www.educa.madrid.org/cc.santarafaelamaria.madrid,cc.santarafaelamaria.madrid@educa.madrid.org,442840,4470003
28010461,CARLOS V,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de la Virgen del Val 3,28027,079,Madrid,15,Ciudad Lineal,914041481,914052705,http://www.educa.madrid.org/cp.carlosquinto.madrid,cp.carlosquinto.madrid@educa.madrid.org,444496,4476480
28010473,CARMEN CABEZUELO,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Cangas de Onís 7,28037,079,Madrid,20,San Blas-Canillejas,913040117,913049991,http://www.educa.madrid.org/cp.carmencabezuelo.madrid,cp.carmencabezuelo.madrid@educa.madrid.org,446659,4475687
28010497,CONCEPCION ARENAL,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Antonio López 1,28019,079,Madrid,11,Carabanchel,915652702,915650097,http://www.educa.madrid.org/cp.concepcionarenal.madrid,cp.concepcionarenal.madrid@educa.madrid.org,439322,4472133
28010503,DOCTOR CONDE ARRUGA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Hacienda de Pavones 105,28030,079,Madrid,14,Moratalaz,917732393,917737286,http://www.educa.madrid.org/cp.condearruga.madrid,cp.condearruga.madrid@educa.madrid.org,445385,4472787
28010527,COSTA RICA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Camarena 247,28047,079,Madrid,10,Latina,917171601,917174500,http://www.educa.madrid.org/cp.costarica.madrid,cp.costarica.madrid@educa.madrid.org,435835,4470818
28010539,CUBA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Tembleque 58,28024,079,Madrid,10,Latina,915187564,915180170,http://www.educa.madrid.org/cp.cuba.madrid,cp.cuba.madrid@educa.madrid.org,435361,4471896
28010540,DIVINO MAESTRO,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,PASEO de Extremadura 165,28011,079,Madrid,10,Latina,914649481,914640918,http://www.educa.madrid.org/cc.divinomaestro.madrid,cc.divinomaestro.madrid@educa.madrid.org,436919,4473300
28010552,DOCTOR FEDERICO RUBIO,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA del Doctor Federico Rubio y Galí 53,28039,079,Madrid,06,Tetuán,914502091,914595006,http://www.educa.madrid.org/cp.federicorubio.madrid,cp.federicorubio.madrid@educa.madrid.org,439684,4478216
28010576,ERMITA DEL SANTO,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,PASEO de la Ermita del Santo 18,28011,079,Madrid,10,Latina,914642590,914642590,http://www.educa.madrid.org/cp.ermitadelsanto.madrid,cp.ermitadelsanto.madrid@educa.madrid.org,438617,4473620
28010591,FELIPE II,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE Vía Límite 12,28029,079,Madrid,06,Tetuán,913157353,917339393,http://www.educa.madrid.org/cp.felipesegundo.madrid,cp.felipesegundo.madrid@educa.madrid.org,440902,4480508
28010606,FERNANDEZ MORATIN,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA de Valladolid 2,28008,079,Madrid,09,Moncloa-Aravaca,915479787,915596791,http://www.educa.madrid.org/cp.fernandezmoratin.madrid,cp.fernandezmoratin.madrid@educa.madrid.org,438325,4475375
28010618,FERNANDO EL CATOLICO,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Fernando el Católico 16,28015,079,Madrid,07,Chamberí,914442902,914469251,http://www.educa.madrid.org/cp.fernandoelcatolico.madrid,cp.fernandoelcatolico.madrid@educa.madrid.org,439825,4476188
28010643,FRANCISCO DE LUIS,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE del Corregidor Rodrigo Rodríguez 5,28030,079,Madrid,14,Moratalaz,914394600,913284275,http://www.educa.madrid.org/cp.franciscodeluis.madrid,cp.franciscodeluis.madrid@educa.madrid.org,443974,4473346
28010655,GARCIA MORENTE,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,RONDA Sur 229,28053,079,Madrid,13,Puente de Vallecas,917852016,917856013,http://www.educa.madrid.org/cp.garciamorente.madrid,cp.garciamorente.madrid@educa.madrid.org,443508,4469415
28010679,PI I MARGALL,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,PLAZA del Dos de Mayo 2,28004,079,Madrid,01,Centro,915323420,915231075,http://www.educa.madrid.org/cp.piimargall.madrid,cp.piimargall.madrid@educa.madrid.org,440232,4475368
28010680,FRANCISCO DE GOYA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Antillón 23,28011,079,Madrid,10,Latina,914637472,914633270,http://www.educa.madrid.org/cp.goya.madrid,cp.goya.madrid@educa.madrid.org,438257,4473640
28010710,ISABEL LA CATOLICA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Barceló 2,28004,079,Madrid,01,Centro,915217840,915229393,http://www.educa.madrid.org/cp.isabellacatolica.madrid,cp.isabellacatolica.madrid@educa.madrid.org,440656,4475350
28010722,JOAQUIN COSTA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,PASEO de Pontones 8,28005,079,Madrid,02,Arganzuela,913653632,913653559,http://www.educa.madrid.org/cp.joaquincosta.madrid,cp.joaquincosta.madrid@educa.madrid.org,439367,4473018
28010746,JOSE CALVO SOTELO,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA de la Ciudad de Barcelona 83,28007,079,Madrid,03,Retiro,914337125,914336781,http://www.educa.madrid.org/cp.calvosotelo.madrid,cp.calvosotelo.madrid@educa.madrid.org,442834,4472476
28010761,LEGADO CRESPO,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,PASEO de las Acacias 2,28005,079,Madrid,02,Arganzuela,915286325,915286325,http://www.educa.madrid.org/cp.legadocrespo.madrid,cp.legadocrespo.madrid@educa.madrid.org,440270,4472927
28010771,LEPANTO,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Valderrey 9,28035,079,Madrid,09,Moncloa-Aravaca,913160937,913738204,http://www.educa.madrid.org/cp.lepanto.madrid,cp.lepanto.madrid@educa.madrid.org,438875,4480002
28010783,LOPE DE VEGA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Inglaterra 8,28019,079,Madrid,11,Carabanchel,914710955,914721124,http://www.educa.madrid.org/cp.lopedevega.madrid,cp.lopedevega.madrid@educa.madrid.org,438619,4471813
28010795,MANUEL BARTOLOME COSSIO,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de José de Cadalso 19,28044,079,Madrid,10,Latina,917064098,917064098,http://www.educa.madrid.org/cp.bartolomecossio.madrid,cp.bartolomecossio.madrid@educa.madrid.org,434507,4470380
28010801,MANUEL SAINZ DE VICUÑA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE del Camino de los Vinateros 104,28030,079,Madrid,14,Moratalaz,914391349,913285625,http://www.educa.madrid.org/cp.sainzdevicuna.madrid,cp.sainzdevicuna.madrid@educa.madrid.org,444844,4473386
28010813,MARCELO USERA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Perales de Tajuña 1,28026,079,Madrid,12,Usera,914753495,917923840,http://www.educa.madrid.org/cp.marcelousera.madrid,cp.marcelousera.madrid@educa.madrid.org,440622,4470964
28010849,MIGUEL BLASCO VILATELA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de los Hermanos García Noblejas 70,28017,079,Madrid,15,Ciudad Lineal,913043999,914402072,http://www.educa.madrid.org/cp.blascovilatela.madrid,cp.blascovilatela.madrid@educa.madrid.org,446370,4475599
28010850,MIGUEL DE UNAMUNO,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Alicante 5,28045,079,Madrid,02,Arganzuela,915282554,915282554,http://www.educa.madrid.org/cp.unamuno.madrid,cp.unamuno.madrid@educa.madrid.org,441145,4471753
28010862,MANUEL NUÑEZ DE ARENAS,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Martos 120,28053,079,Madrid,13,Puente de Vallecas,917855972,917860204,http://www.educa.madrid.org/cp.nunezdearenas.madrid,cp.nunezdearenas.madrid@educa.madrid.org,443775,4469699
28010874,ANTONIO MORENO ROSALES,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE del Olmo 4,28012,079,Madrid,01,Centro,915390646,915390646,http://www.educa.madrid.org/cp.antoniomorenoro.madrid,cp.antoniomorenoro.madrid@educa.madrid.org,440498,4473664
28010886,NTRA. SRA. DE LA ALMUDENA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Lope de Rueda 48,28009,079,Madrid,03,Retiro,915735899,915743106,http://www.educa.madrid.org/cp.almudena.madrid,cp.almudena.madrid@educa.madrid.org,442490,4474481
28010898,LEOPOLDO ALAS,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Pedrezuela 18,28017,079,Madrid,15,Ciudad Lineal,914033755,914042281,http://www.educa.madrid.org/cp.leopoldoalas.madrid,cp.leopoldoalas.madrid@educa.madrid.org,444575,4475494
28010916,PALACIO VALDES,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,PASEO del Prado 38,28014,079,Madrid,01,Centro,914203370,914203370,http://www.educa.madrid.org/cp.palaciovaldes.madrid,cp.palaciovaldes.madrid@educa.madrid.org,441206,4473557
28010928,REPUBLICA DE PANAMA Nº 1,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de los Peones s/n,28037,079,Madrid,20,San Blas-Canillejas,913065472,913065472,http://www.educa.madrid.org/cp.panama.madrid,cp.panama.madrid@educa.madrid.org,447662,4475244
28010931,PATRIARCA OBISPO EIJO GARAY,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de López de Hoyos 40,28006,079,Madrid,05,Chamartín,917450282,917451152,http://www.educa.madrid.org/cp.eijogaray.madrid,cp.eijogaray.madrid@educa.madrid.org,442199,4476774
28010941,RAMON GOMEZ DE LA SERNA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Godella 170,28021,079,Madrid,17,Villaverde,917972522,915053446,http://www.educa.madrid.org/cp.gomezdelaserna.madrid,cp.gomezdelaserna.madrid@educa.madrid.org,441415,4465714
28010953,REAL ARMADA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE del Corregidor Juan Francisco de Luján 114,28030,079,Madrid,14,Moratalaz,917736583,917736583,http://www.educa.madrid.org/cp.realarmada.madrid,cp.realarmada.madrid@educa.madrid.org,445218,4472538
28010965,REPUBLICA DE COLOMBIA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,PLAZA de Alloz 3,28025,079,Madrid,11,Carabanchel,914650587,914650587,http://www.educa.madrid.org/cp.colombia.madrid,cp.colombia.madrid@educa.madrid.org,437443,4469753
28010977,REPUBLICA DE CHILE,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE del Castillo de Uclés 28,28037,079,Madrid,20,San Blas-Canillejas,913046658,913046658,http://www.educa.madrid.org/cp.chile.madrid,cp.chile.madrid@educa.madrid.org,446987,4475441
28010989,REPUBLICA DE EL SALVADOR,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CMNO de Sacedón 2,28021,079,Madrid,17,Villaverde,917964041,917987815,http://www.educa.madrid.org/cp.elsalvador.madrid,cp.elsalvador.madrid@educa.madrid.org,440731,4466768
28010990,SAN CRISTOBAL,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Bravo Murillo 39,28015,079,Madrid,07,Chamberí,914481381,914480206,http://www.educa.madrid.org/cp.sancristobal.madrid,cp.sancristobal.madrid@educa.madrid.org,440186,4476486
28011015,SAN JUAN BOSCO,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Santa Irene 2,28017,079,Madrid,15,Ciudad Lineal,914053610,914043233,http://www.educa.madrid.org/cp.sanjuanbosco.madrid,cp.sanjuanbosco.madrid@educa.madrid.org,444636,4474534
28011040,VAZQUEZ DE MELLA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Bailén 18,28005,079,Madrid,01,Centro,913654878,913665312,http://www.educa.madrid.org/cp.vazquezdemella.madrid,cp.vazquezdemella.madrid@educa.madrid.org,439421,4473743
28011091,AFUERA III A,015,CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA,PRIVADO,CALLE de Francisco Vitoria 16,28007,079,Madrid,03,Retiro,915516439,915524432,http://www.colegioafuera,colegio@afuera.com,442892,4473232
28011209,PATROCINIO DE MARIA,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE de Umbría 31,28043,079,Madrid,16,Hortaleza,913001605,913885326,http://www.educa.madrid.org/cc.patrociniodemaria.madrid,cc.patrociniodemaria.madrid@educa.madrid.org,445063,4478441
28011246,AMOR DE DIOS,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE de Gutiérrez Canales 15,28022,079,Madrid,20,San Blas-Canillejas,917410114,917415820,http://www.educa.madrid.org/cc.amordedios.madrid,cc.amordedios.madrid@educa.madrid.org,447899,4477663
28011258,AMOR MISERICORDIOSO,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,PASEO de San Francisco de Sales 42,28003,079,Madrid,07,Chamberí,915332233,915332507,http://www.coamimadrid.es,cc.amormisericordioso.madrid@educa.madrid.org,439617,4477140
28011261,AMOROS,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE de Gómez de Arteche 28,28044,079,Madrid,11,Carabanchel,915111130,915083064,http://www.colegioamoros.org,cc.amoros.madrid@educa.madrid.org,435782,4469012
28011349,ARCANGEL,015,CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA,PRIVADO CONCERTADO,CALLE de Ángel Ganivet 21,28007,079,Madrid,03,Retiro,915523525,911191309,http://www.colegioconcertadoarcangel.com,cc.arcangel.madrid@educa.madrid.org,443007,4473325
28011428,SANTA BEATRIZ DE SILVA,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE de Alfonso Martínez Conde 4,28025,079,Madrid,11,Carabanchel,915607943,915607943,http://www.educa.madrid.org/cc.santabeatrizdesilva.madrid,cc.santabeatrizdesilva.madrid@educa.madrid.org,438067,4470271
28011477,CARDENAL SPINOLA,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE del Cardenal Marcelo Spinola 34,28016,079,Madrid,05,Chamartín,913022040,917661395,www.colegiospinola.org,cc.cardenalespinola.madrid@educa.madrid.org,443080,4479873
28011490,EL CARMELO TERESIANO,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE de Nuñomoral 1,28044,079,Madrid,10,Latina,917052427,917106655,http://www.educa.madrid.org/cc.carmeloteresiano.madrid,cc.carmeloteresiano.madrid@educa.madrid.org,433895,4469897
28011520,CENTRAL,015,CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA,PRIVADO CONCERTADO,CALLE de Manuel Muñoz 9,28026,079,Madrid,12,Usera,914759629,912450019,http://www.colegiocentral.es,cc.central.madrid@educa.madrid.org,440420,4470821
28011544,LICEO SOROLLA B,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE de Nueva Zelanda 21,28035,079,Madrid,09,Moncloa-Aravaca,913164327,913736434,http://www.educa.madrid.org/cc.liceosorollab.madrid,cc.liceosorollab.madrid@educa.madrid.org,438610,4479776
28011593,CIUDAD DE LOS MUCHACHOS,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE de Santa Marta 15,28038,079,Madrid,13,Puente de Vallecas,914342030,915017177,http://www.ciudaddelosmuchachos.com,cc.ciudaddelosmuchachos.madrid@educa.madrid.org,443821,4472669
28011623,LICEO CONSUL,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE de Peironcely 7,28053,079,Madrid,13,Puente de Vallecas,917858714,917858809,http://www.educa.madrid.org/cc.liceoconsul.madrid,cc.liceoconsul.madrid@educa.madrid.org,443122,4470368
28011635,CORAZON INMACULADO,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE de López de Hoyos 59,28002,079,Madrid,05,Chamartín,915618049,915614089,www.corazoninmaculado.es,cc.corazoninmaculado.madrid@educa.madrid.org,442585,4477088
28011647,CORAZON DE MARIA,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE de Zigia 1,28027,079,Madrid,15,Ciudad Lineal,913671269,,http://www.colegiocorazondemaria.es,cc.corazondemaria.madrid@educa.madrid.org,445230,4476625
28011659,CORPUS CHRISTI,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE de Amara 4,28027,079,Madrid,15,Ciudad Lineal,913679327,914086723,http://www.educa.madrid.org/cc.corpuschristi.madrid,cc.corpuschristi.madrid@educa.madrid.org,444936,4477381
28011684,CIUDAD DE CORDOBA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Lillo 1,28041,079,Madrid,17,Villaverde,913172417,913179827,http://www.educa.madrid.org/cp.ciudaddecordoba.madrid,cp.ciudaddecordoba.madrid@educa.madrid.org,440980,4468268
28011726,DECROLY,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE de Guzmán el Bueno 60,28015,079,Madrid,07,Chamberí,915492505,915492509,http://www.educa.madrid.org/cc.decroly.madrid,cc.decroly.madrid@educa.madrid.org,439540,4476506
28011763,DIVINA PASTORA,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE de Emilio Ortuño 13,28038,079,Madrid,13,Puente de Vallecas,914331150,914331251,http://www.educa.madrid.org/cc.divinapastora.madrid,cc.divinapastora.madrid@educa.madrid.org,443434,4472254
28011775,COLEGIO INSTITUCION DEL DIVINO MAESTRO,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE de San Vicente Ferrer 82,28015,079,Madrid,01,Centro,915329123,915213197,http://www.educa.madrid.org/cc.instituciondivinomaestro.madrid,cc.instituciondivinomaestro.madrid@educa.madrid.org,439896,4475312
28011805,TRILEMA AVENIDA AMERICA,015,CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA,PRIVADO CONCERTADO,CALLE de Agustín Durán 20,28028,079,Madrid,04,Salamanca,917256614,917250677,http://www.educa.madrid.org/cc.dulcenombredejesus.madrid,cc.dulcenombredejesus.madrid@educa.madrid.org,442897,4476411
28011891,FEM SCHOOL,073,CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA,PRIVADO,CALLE de la Loma 4,28003,079,Madrid,07,Chamberí,915345073,915541345,,jorgevila@colegiofem.es,439307,4477431
28011908,TAJAMAR,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE de Pío Felipe 12,28038,079,Madrid,13,Puente de Vallecas,914772500,914782036,http://www.educa.madrid.org/cc.tajamar.madrid,cc.tajamar.madrid@educa.madrid.org,444853,4472015
28011911,MONTPELLIER,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE de la Virgen del Val 7,28027,079,Madrid,15,Ciudad Lineal,914041100,91 4053511,,cc.montpellier.madrid@educa.madrid.org,444515,4476557
28011921,SANTA MARIA DE LA HISPANIDAD,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE del Vizconde de Uzqueta 23,28042,079,Madrid,16,Hortaleza,917412584,917410115,http://www.educa.madrid.org/cc.smdelahispanidad.madrid,cc.smdelahispanidad.madrid@educa.madrid.org,448120,4478164
28011945,FRAY LUIS DE LEON,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE de Evaristo San Miguel 10,28008,079,Madrid,09,Moncloa-Aravaca,915472400,915595192,http://www.scjfrayluis.com,cc.frayluisleon.madrid@educa.madrid.org,439319,4475384
28011970,GAMO DIANA,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE de Tembleque 104,28024,079,Madrid,10,Latina,917176946,917181358,http://www.gamodiana.es,cc.gamodiana.madrid@educa.madrid.org,435312,4471572
28012032,LOS ROBLES,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,AVDA de la Osa Mayor 239,28023,079,Madrid,09,Moncloa-Aravaca,913070330,913572819,http://www.colegiolosrobles.net,cc.losrobles.madrid@educa.madrid.org,432727,4478554
28012111,HISPANO ALEMAN,073,CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA,PRIVADO CONCERTADO,CALLE de Serrano 186,28002,079,Madrid,05,Chamartín,915635563,915627768,http://www.colegiohispanoaleman.com,cc.hispanoaleman.madrid@educa.madrid.org,442080,4477784
28012196,LA INMACULADA-MARILLAC,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE de García de Paredes 37,28010,079,Madrid,07,Chamberí,914453534,915912834,http://www.educa.madrid.org/cc.marillac.madrid,cc.marillac.madrid@educa.madrid.org,440834,4476473
28012275,BRITISH COUNCIL SCHOOL (BRITANICO),094,CENTRO DOCENTE EXTRANJERO EN ESPAÑA,PRIVADO,CALLE Solano 3-5-7,28223,115,Pozuelo de Alarcón,,,913373612,913373634,http://www.educa.madrid.org/ce.britishcouncil.pozuelo,ce.britishcouncil.pozuelo@educa.madrid.org,432812,4473846
